taxon_name,place_name,user_login,identifiers,name,name (1),id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,latitude,longitude,obscured,quality_grade,user_id,license_obs,identifications_count,num_identification_agreements,num_identification_disagreements,kingdom,phylum,class,order,family,genus
Margaretta cereoides,Cala Maset,xasalva,"xasalva, jaume-piera",Spain,Gerona,127110,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:20:00,bryozoa,245991,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Margarettidae,Margaretta
Myriapora truncata,Cala Maset,xasalva,"xasalva, bertinhaco",Spain,Gerona,127109,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:20:00,bryozoa,34982,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizoporella dunkeri,Cala Maset,xasalva,"xasalva, bertinhaco",Spain,Gerona,127096,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:15:00,bryozoa,248502,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Beania magellanica,Cala Maset,xasalva,xasalva,Spain,Gerona,127073,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:07:00,bryozoa,247982,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beania
Scrupocellaria delilii,Cala Maset,xasalva,"xasalva, jaume-piera",Spain,Gerona,127071,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:07:00,bryozoa,248900,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Scrupocellaria
Calpensia nobilis,Cala Maset,xasalva,"xasalva, jaume-piera",Spain,Gerona,127070,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:06:00,bryozoa,248377,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Microporidae,Calpensia
Tubulipora,Cala Maset,xasalva,xasalva,Spain,Gerona,127060,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 21:01:00,bryozoa,14070,genus,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,
Bugulina calathus,Cala Maset,xasalva,"xasalva, jaume-piera",Spain,Gerona,127057,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:58:00,bryozoa,93688,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Rhynchozoon,Cala Maset,xasalva,xasalva,Spain,Gerona,127034,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:51:00,bryozoa,15381,genus,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,
Nolella stipata,Cala Maset,xasalva,"xasalva, jaume-piera",Spain,Gerona,127031,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:50:00,bryozoa,257194,species,41.787,3.04646,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Nolella
Amathia lendigera,Cala Maset,xasalva,xasalva,Spain,Gerona,127020,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:46:00,bryozoa,244233,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,Cala Maset,xasalva,xasalva,Spain,Gerona,127015,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:43:00,bryozoa,244238,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Patinella radiata,Cala Maset,xasalva,xasalva,Spain,Gerona,127002,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:39:00,bryozoa,252877,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Patinella
Bugula neritina,Cala Maset,xasalva,xasalva,Spain,Gerona,126996,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:38:00,bryozoa,247594,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Reptadeonella violacea,Cala Maset,xasalva,xasalva,Spain,Gerona,126977,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:33:00,bryozoa,245658,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonidae,Reptadeonella
Schizobrachiella sanguinea,Cala Maset,xasalva,xasalva,Spain,Gerona,126962,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:29:00,bryozoa,248476,species,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Bryozoa,Cala Maset,xasalva,xasalva,Spain,Gerona,126946,2023-05-26 00:00:00,2023-12-21 00:00:00,2023-05-25 00:00:00,2024-11-22 20:17:00,bryozoa,55,phylum,41.787,3.04646,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Pentapora fascialis,"N-II, Km 651.5, 08392, Barcelona, Spain",ealcaniz,"ealcaniz, xasalva",Spain,Barcelona,126716,2023-05-25 00:00:00,2024-03-01 00:00:00,2023-05-25 00:00:00,2024-11-22 14:22:00,bryozoa,252951,species,41.5508,2.51149,False,research,219,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Myriapora truncata,"Girona, España",romu_freediving_photography,"xasalva, loreto_rodriguez",Spain,Gerona,126695,2023-05-25 00:00:00,2023-07-16 00:00:00,2023-05-24 00:00:00,2024-11-22 09:54:00,bryozoa,34982,species,41.7866,3.04596,False,research,27,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bicellariella ciliata,"Girona, España",romu_freediving_photography,"xasalva, loreto_rodriguez",Spain,Gerona,126674,2023-05-25 00:00:00,2023-07-16 00:00:00,2023-05-24 00:00:00,2024-11-22 08:42:00,bryozoa,248246,species,41.7866,3.04596,False,research,27,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bicellariella
Myriapora truncata,Cala Margarida,fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Gerona,126469,2023-05-25 00:00:00,2023-05-25 00:00:00,2008-05-18 00:00:00,2024-11-22 08:36:00,bryozoa,34982,species,41.848,3.13974,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Reteporella grimaldii,,bertinhaco,"bertinhaco, xasalva",Spain,Baleares,126128,2023-05-24 00:00:00,2023-05-24 00:00:00,2021-10-06 00:00:00,2024-11-22 06:51:00,bryozoa,245741,species,39.8652,4.30935,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Adeonella calveti,,bertinhaco,"bertinhaco, xasalva, bertinhaco",Spain,Baleares,126127,2023-05-24 00:00:00,2023-05-24 00:00:00,2021-10-06 00:00:00,2024-11-22 06:51:00,bryozoa,242682,species,39.8652,4.30935,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonellidae,Adeonella
Myriapora truncata,"Aiguablava, España",fecdas_mediambient,"fecdas_mediambient, xasalva, bertinhaco, fecdas_mediambient",Spain,Gerona,126012,2023-05-24 00:00:00,2023-05-25 00:00:00,2008-09-11 00:00:00,2024-11-22 08:18:00,bryozoa,34982,species,41.9358,3.21732,False,research,372,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,,fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Alicante,125838,2023-05-24 00:00:00,2023-05-24 00:00:00,2008-09-05 00:00:00,2024-11-22 10:50:00,bryozoa,34982,species,38.5034,-0.129018,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,,fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Alicante,125782,2023-05-24 00:00:00,2023-05-24 00:00:00,2008-09-05 00:00:00,2024-11-22 07:37:00,bryozoa,34982,species,38.5034,-0.129018,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Pentapora fascialis,"17220 Sant Feliu de Guíxols, Girona, Spain",ealcaniz,"ealcaniz, xasalva",Spain,Gerona,125431,2023-05-22 00:00:00,2024-03-01 00:00:00,2023-05-22 00:00:00,2024-11-22 10:44:00,bryozoa,252951,species,41.7677,3.03235,False,research,219,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Schizomavella mamillata,"Islas Medas, Girona, España",guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,125401,2023-05-22 00:00:00,2023-05-22 00:00:00,2023-05-13 00:00:00,2024-11-22 07:16:00,bryozoa,248487,species,42.0466,3.2238,False,needs_id,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
Myriapora truncata,"Islas Medas, Girona, España",guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,125373,2023-05-22 00:00:00,2023-05-22 00:00:00,2023-05-13 00:00:00,2024-11-22 07:06:00,bryozoa,34982,species,42.0466,3.2238,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizomavella linearis,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125272,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-20 00:00:00,2024-11-22 22:30:00,bryozoa,254495,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
Schizobrachiella sanguinea,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125270,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-20 00:00:00,2024-11-22 22:28:00,bryozoa,248476,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Schizomavella mamillata,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125187,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 21:03:00,bryozoa,248487,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
Schizoporella errata,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125172,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:49:00,bryozoa,248503,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Bicellariella ciliata,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125170,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:46:00,bryozoa,248246,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bicellariella
Bugulina calathus,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125136,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:26:00,bryozoa,93688,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Cellepora pumicosa,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125130,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:24:00,bryozoa,249834,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Cellepora
Bryozoa,Piscines del Forum,xasalva,"xasalva, bertinhaco",Spain,Barcelona,125116,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:18:00,bryozoa,55,phylum,41.4096,2.22723,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bugulina stolonifera,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125110,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:17:00,bryozoa,254600,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugula neritina,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125106,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:16:00,bryozoa,247594,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Amathia verticillata,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125104,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:16:00,bryozoa,244238,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Watersipora cucullata,Piscines del Forum,xasalva,"xasalva, loreto_rodriguez",Spain,Barcelona,125103,2023-05-22 00:00:00,2023-12-21 00:00:00,2023-05-19 00:00:00,2024-11-22 20:15:00,bryozoa,254491,species,41.4096,2.22723,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora
Amathia verticillata,Spain,bertinhaco,"xasalva, bertinhaco",Spain,Barcelona,124992,2023-05-22 00:00:00,2023-05-22 00:00:00,2023-05-19 00:00:00,2024-11-22 14:11:00,bryozoa,244238,species,41.409,2.22707,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,Spain,bertinhaco,"xasalva, bertinhaco",Spain,Barcelona,124954,2023-05-22 00:00:00,2023-05-22 00:00:00,2023-05-19 00:00:00,2024-11-22 15:34:00,bryozoa,244238,species,41.409,2.22707,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Pentapora fascialis,"17300 Blanes, Girona, Spain",ealcaniz,"xasalva, ealcaniz",Spain,Gerona,124828,2023-05-20 00:00:00,2024-03-01 00:00:00,2023-05-20 00:00:00,2024-11-22 08:45:00,bryozoa,252951,species,41.6741,2.80701,False,research,219,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Electra posidoniae,El Molinet,xasalva,"xasalva, bertinhaco",Spain,Gerona,124370,2023-05-18 00:00:00,2023-12-21 00:00:00,2023-04-29 00:00:00,2024-11-22 07:04:00,bryozoa,245637,species,42.0532,3.21075,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva, joaquibote",Spain,Barcelona,124084,2023-05-16 00:00:00,2023-05-16 00:00:00,2014-10-05 00:00:00,2024-11-22 08:00:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,124027,2023-05-16 00:00:00,2023-05-16 00:00:00,2014-10-05 00:00:00,2024-11-22 09:04:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123987,2023-05-16 00:00:00,2023-05-16 00:00:00,2014-10-05 00:00:00,2024-11-22 08:33:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123944,2023-05-16 00:00:00,2023-05-16 00:00:00,2014-10-05 00:00:00,2024-11-22 08:35:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123891,2023-05-16 00:00:00,2023-05-16 00:00:00,2014-10-05 00:00:00,2024-11-22 07:46:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123888,2023-05-16 00:00:00,2023-05-16 00:00:00,2014-10-05 00:00:00,2024-11-22 07:11:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bryozoa,"El Besòs i el Maresme, Barcelona, España",guillermoalvarez_fecdas,guillermoalvarez_fecdas,Spain,Barcelona,123838,2023-05-16 00:00:00,2023-05-16 00:00:00,2023-05-11 00:00:00,2024-11-22 07:07:00,bryozoa,55,phylum,41.4103,2.22727,False,needs_id,16,cc-by-nc,0,0,0,Animalia,,,,,
Myriapora truncata,Spain,badosa,"badosa, xasalva",Spain,Gerona,123732,2023-05-15 00:00:00,2023-05-16 00:00:00,2023-05-14 00:00:00,2024-11-22 06:51:00,bryozoa,34982,species,41.9246,3.217,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123426,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 08:31:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123381,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 08:06:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123363,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 08:07:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123359,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 08:45:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123333,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 07:54:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123322,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 10:46:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123303,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 10:46:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123291,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 08:36:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123186,2023-05-15 00:00:00,2023-05-15 00:00:00,2013-10-06 00:00:00,2024-11-22 07:27:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La Barreta de Mataró (punt inmersió),fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,123164,2023-05-15 00:00:00,2023-05-15 00:00:00,2012-10-07 00:00:00,2024-11-22 14:25:00,bryozoa,34982,species,41.5225,2.4557,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bugulina calathus,"Girona, España",badosa,"badosa, xasalva, badosa",Spain,Gerona,123001,2023-05-14 00:00:00,2023-05-15 00:00:00,2023-05-12 00:00:00,2024-11-22 11:31:00,bryozoa,93688,species,41.6771,2.80825,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Myriapora truncata,"Barcelona, Spain",ealcaniz,"ealcaniz, xasalva",Spain,Barcelona,122923,2023-05-14 00:00:00,2024-03-01 00:00:00,2023-05-14 00:00:00,2024-11-22 11:13:00,bryozoa,34982,species,41.5555,2.5102,False,research,219,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Murcia, Spain",bertinhaco,"bertinhaco, xasalva",Spain,Murcia,122577,2023-05-12 00:00:00,2023-05-12 00:00:00,2022-04-17 00:00:00,2024-11-22 07:47:00,bryozoa,34982,species,37.5382,-1.12943,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,,bertinhaco,"bertinhaco, xasalva",Spain,Murcia,122551,2023-05-11 00:00:00,2023-05-11 00:00:00,2022-04-15 00:00:00,2024-11-22 08:12:00,bryozoa,34982,species,37.54,-1.14472,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,El Negre,fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,122318,2023-05-10 00:00:00,2023-05-10 00:00:00,2022-11-27 00:00:00,2024-11-22 08:57:00,bryozoa,34982,species,41.5397,2.49963,False,research,372,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,La trencada,fecdas_mediambient,"xasalva, jaume-piera",Spain,Barcelona,122216,2023-05-09 00:00:00,2023-05-10 00:00:00,2022-10-30 00:00:00,2024-11-22 10:12:00,bryozoa,34982,species,41.5216,2.45762,False,research,372,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
